Orthogroup	Duplications (all)	Duplications (50% support)
OG0001368	5	5
OG0001369	8	8
OG0001370	8	8
OG0001371	8	8
OG0001372	6	6
OG0001373	6	6
OG0001374	8	8
OG0001375	8	8
OG0001376	6	6
OG0001377	5	5
OG0001378	6	6
OG0001379	4	4
OG0001380	7	7
OG0001381	9	9
OG0001382	7	7
OG0001383	8	8
OG0001384	5	5
OG0001385	8	8
OG0001386	7	6
OG0001387	3	3
OG0001388	8	8
OG0001389	8	8
OG0001390	4	4
OG0001391	6	6
OG0001392	5	5
OG0001393	5	5
OG0001394	8	8
OG0001395	6	6
OG0001396	5	4
OG0001397	7	7
OG0001398	5	5
OG0001399	8	8
OG0001400	4	3
OG0001401	5	5
OG0001402	4	4
OG0001403	9	9
OG0001404	5	4
OG0001405	7	7
OG0001406	9	9
OG0001407	7	7
OG0001408	5	5
OG0001409	6	6
OG0001410	4	4
OG0001411	10	10
OG0001412	8	8
OG0001413	6	6
OG0001414	7	7
OG0001415	7	7
OG0001416	8	8
OG0001417	5	5
OG0001418	6	6
OG0001419	8	8
OG0001420	5	5
OG0001421	8	6
OG0001422	6	6
OG0001423	8	8
OG0001424	3	3
OG0001425	8	8
OG0001426	5	5
OG0001427	6	6
OG0001428	8	8
OG0001429	5	5
OG0001430	10	10
OG0001431	9	9
OG0001432	7	7
OG0001433	7	7
OG0001434	7	7
OG0001435	7	7
OG0001436	8	8
OG0001437	6	6
OG0001438	7	7
OG0001439	4	4
OG0001440	10	10
OG0001441	10	10
OG0001442	6	6
OG0001443	10	10
OG0001444	7	7
OG0001445	6	6
OG0001446	10	10
OG0001447	11	11
OG0001448	11	11
OG0001449	11	11
OG0001450	11	11
OG0001451	11	11
OG0001452	11	11
OG0001453	11	11
OG0001454	7	7
OG0001455	11	11
OG0001456	11	11
OG0001457	11	11
OG0001458	8	8
OG0001459	10	10
OG0001460	8	7
OG0001461	10	10
OG0001462	9	9
OG0001463	10	10
OG0001464	10	10
OG0001465	10	10
OG0001466	10	10
OG0001467	10	10
OG0001468	11	11
OG0001469	11	11
OG0001470	11	11
OG0001471	11	11
OG0001472	6	6
OG0001473	6	6
OG0001474	5	5
OG0001475	8	8
OG0001476	10	10
OG0001477	6	6
OG0001478	8	8
OG0001479	8	8
OG0001480	7	7
OG0001481	6	6
OG0001482	6	6
OG0001483	7	7
OG0001484	3	3
OG0001485	7	7
OG0001486	4	4
OG0001487	10	10
OG0001488	9	9
OG0001489	5	5
OG0001490	7	7
OG0001491	4	4
OG0001492	7	7
OG0001493	4	4
OG0001494	7	7
OG0001495	6	6
OG0001496	6	6
OG0001497	3	2
OG0001498	4	4
OG0001499	5	5
OG0001500	2	2
OG0001501	6	6
OG0001502	5	5
OG0001503	4	3
OG0001504	6	6
OG0001505	4	4
OG0001506	6	6
OG0001507	9	9
OG0001508	4	4
OG0001509	3	3
OG0001510	6	6
OG0001511	5	5
OG0001512	8	8
OG0001513	7	7
OG0001514	9	9
OG0001515	6	6
OG0001516	10	10
OG0001517	10	10
OG0001518	9	9
OG0001519	7	7
OG0001520	6	6
OG0001521	10	10
OG0001522	9	9
OG0001523	3	3
OG0001524	7	7
OG0001525	6	6
OG0001526	3	3
OG0001527	3	3
OG0001528	4	4
OG0001529	3	3
OG0001530	7	7
OG0001531	7	7
OG0001532	4	4
OG0001533	6	6
OG0001534	7	7
OG0001535	7	7
OG0001536	6	6
OG0001537	7	7
OG0001538	6	5
OG0001539	7	7
OG0001540	7	7
OG0001541	4	4
OG0001542	4	3
OG0001543	6	6
OG0001544	5	5
OG0001545	2	2
OG0001546	3	2
OG0001547	4	4
OG0001548	8	8
OG0001549	5	5
OG0001550	7	7
OG0001551	9	9
OG0001552	8	8
OG0001553	7	7
OG0001554	4	4
OG0001555	5	5
OG0001556	2	2
OG0001557	5	5
OG0001558	6	6
OG0001559	3	3
OG0001560	6	6
OG0001561	6	6
OG0001562	2	2
OG0001563	4	4
OG0001564	7	7
OG0001565	5	5
OG0001566	4	4
OG0001567	5	5
OG0001568	9	9
OG0001569	5	5
OG0001570	2	2
OG0001571	7	7
OG0001572	9	9
OG0001573	5	5
OG0001574	8	8
OG0001575	10	10
OG0001576	10	10
OG0001577	5	4
OG0001578	4	4
OG0001579	5	5
OG0001580	7	7
OG0001581	6	6
OG0001582	6	6
OG0001583	5	5
OG0001584	3	3
OG0001585	4	3
OG0001586	7	7
OG0001587	7	7
OG0001588	3	2
OG0001589	5	4
OG0001590	7	7
OG0001591	3	3
OG0001592	6	6
OG0001593	7	7
OG0001594	3	3
OG0001595	2	2
OG0001596	3	3
OG0001597	7	7
OG0001598	4	3
OG0001599	7	7
OG0001600	5	5
OG0001601	7	7
OG0001602	6	6
OG0001603	4	4
OG0001604	7	7
OG0001605	7	7
OG0001606	4	4
OG0001607	6	4
OG0001608	9	9
OG0001609	8	8
OG0001610	5	5
OG0001611	4	4
OG0001612	6	6
OG0001613	5	4
OG0001614	7	7
OG0001615	3	3
OG0001616	5	5
OG0001617	7	7
OG0001618	3	2
OG0001619	6	6
OG0001620	4	4
OG0001621	8	8
OG0001622	5	5
OG0001623	3	3
OG0001624	6	6
OG0001625	4	4
OG0001626	4	4
OG0001627	5	5
OG0001628	6	6
OG0001629	5	5
OG0001630	5	5
OG0001631	4	4
OG0001632	7	7
OG0001633	7	7
OG0001634	5	5
OG0001635	6	6
OG0001636	8	8
OG0001637	8	8
OG0001638	7	7
OG0001639	5	5
OG0001640	8	8
OG0001641	7	7
OG0001642	4	3
OG0001643	3	3
OG0001644	5	5
OG0001645	6	6
OG0001646	6	6
OG0001647	7	7
OG0001648	6	6
OG0001649	5	5
OG0001650	5	5
OG0001651	6	6
OG0001652	6	6
OG0001653	6	6
OG0001654	6	6
OG0001655	5	5
OG0001656	7	7
OG0001657	7	7
OG0001658	7	7
OG0001659	4	4
OG0001660	5	5
OG0001661	4	4
OG0001662	6	6
OG0001663	5	5
OG0001664	4	4
OG0001665	6	6
OG0001666	7	7
OG0001667	5	5
OG0001668	5	5
OG0001669	3	3
OG0001670	5	5
OG0001671	6	6
OG0001672	6	6
OG0001673	7	7
OG0001674	3	3
OG0001675	7	7
OG0001676	4	4
OG0001677	6	6
OG0001678	7	6
OG0001679	6	6
OG0001680	7	7
OG0001681	3	2
OG0001682	8	8
OG0001683	6	6
OG0001684	6	6
OG0001685	2	2
OG0001686	7	7
OG0001687	4	4
OG0001688	7	7
OG0001689	6	6
OG0001690	4	4
OG0001691	6	6
OG0001692	7	7
OG0001693	3	3
OG0001694	7	7
OG0001695	7	7
OG0001696	9	9
OG0001697	7	7
OG0001698	7	7
OG0001699	7	7
OG0001700	7	7
OG0001701	8	8
OG0001702	7	7
OG0001703	6	6
OG0001704	5	5
OG0001705	5	5
OG0001706	3	3
OG0001707	7	7
OG0001708	7	7
OG0001709	3	3
OG0001710	7	7
OG0001711	8	8
OG0001712	5	5
OG0001713	5	5
OG0001714	7	7
OG0001715	3	3
OG0001716	7	7
OG0001717	4	4
OG0001718	4	4
OG0001719	7	7
OG0001720	7	7
OG0001721	8	8
OG0001722	5	5
OG0001723	7	7
OG0001724	7	7
OG0001725	5	4
OG0001726	5	5
OG0001727	4	4
OG0001728	6	6
OG0001729	8	8
OG0001730	7	7
OG0001731	6	6
OG0001732	7	7
OG0001733	5	3
OG0001734	6	6
OG0001735	6	6
OG0001736	4	4
OG0001737	7	7
OG0001738	7	7
OG0001739	7	7
OG0001740	4	4
OG0001741	7	7
OG0001742	7	7
OG0001743	7	5
OG0001744	6	6
OG0001745	7	7
OG0001746	8	8
OG0001747	6	6
OG0001748	5	5
OG0001749	7	7
OG0001750	4	4
OG0001751	3	3
OG0001752	6	6
OG0001753	4	4
OG0001754	5	5
OG0001755	6	6
OG0001756	9	9
OG0001757	6	6
OG0001758	7	7
OG0001759	5	5
OG0001760	6	6
OG0001761	7	7
OG0001762	7	7
OG0001763	6	6
OG0001764	7	7
OG0001765	6	6
OG0001766	7	7
OG0001767	5	5
OG0001768	3	3
OG0001769	5	5
OG0001770	7	7
OG0001771	7	7
OG0001772	7	7
OG0001773	9	9
OG0001774	10	10
OG0001775	10	10
OG0001776	10	10
OG0001777	10	10
OG0001778	10	10
OG0001779	8	8
OG0001780	10	10
OG0001781	9	9
OG0001782	7	7
OG0001783	10	10
OG0001784	10	10
OG0001785	8	8
OG0001786	5	5
OG0001787	7	7
OG0001788	8	8
OG0001789	7	7
OG0001790	9	9
OG0001791	8	8
OG0001792	5	5
OG0001793	7	7
OG0001794	10	10
OG0001795	5	5
OG0001796	7	7
OG0001797	8	8
OG0001798	9	9
OG0001799	9	9
OG0001800	9	9
OG0001801	9	9
OG0001802	9	9
OG0001803	8	8
OG0001804	10	10
OG0001805	9	9
OG0001806	9	9
OG0001807	9	9
OG0001808	10	10
OG0001809	10	10
OG0001810	6	6
OG0001811	8	8
OG0001812	8	8
OG0001813	7	7
OG0001814	8	8
OG0001815	6	6
OG0001816	7	7
OG0001817	5	5
OG0001818	6	6
OG0001819	6	6
OG0001820	6	6
OG0001821	8	8
OG0001822	6	6
OG0001823	5	4
OG0001824	6	6
OG0001825	2	2
OG0001826	3	2
OG0001827	5	5
OG0001828	4	4
OG0001829	4	4
OG0001830	4	4
OG0001831	6	6
OG0001832	6	6
OG0001833	4	4
OG0001834	3	1
OG0001835	6	6
OG0001836	7	7
OG0001837	3	3
OG0001838	3	3
OG0001839	6	6
OG0001840	3	3
OG0001841	6	6
OG0001842	6	6
OG0001843	6	6
OG0001844	3	3
OG0001845	6	6
OG0001846	6	6
OG0001847	6	6
OG0001848	6	6
OG0001849	5	5
OG0001850	6	6
OG0001851	6	6
OG0001852	6	6
OG0001853	5	5
OG0001854	4	4
OG0001855	4	4
OG0001856	4	4
OG0001857	5	5
OG0001858	5	5
OG0001859	6	6
OG0001860	6	6
OG0001861	8	8
OG0001862	6	6
OG0001863	2	2
OG0001864	3	3
OG0001865	6	6
OG0001866	5	5
OG0001867	6	6
OG0001868	6	6
OG0001869	8	8
OG0001870	5	5
OG0001871	2	2
OG0001872	8	8
OG0001873	8	8
OG0001874	3	3
OG0001875	6	6
OG0001876	5	5
OG0001877	7	7
OG0001878	6	6
OG0001879	4	4
OG0001880	2	2
OG0001881	5	5
OG0001882	3	3
OG0001883	3	3
OG0001884	6	6
OG0001885	8	8
OG0001886	3	3
OG0001887	8	8
OG0001888	5	5
OG0001889	2	2
OG0001890	3	3
OG0001891	2	2
OG0001892	4	4
OG0001893	5	5
OG0001894	5	5
OG0001895	6	6
OG0001896	3	3
OG0001897	6	6
OG0001898	6	6
OG0001899	6	6
OG0001900	2	2
OG0001901	3	3
OG0001902	5	5
OG0001903	9	9
OG0001904	4	4
OG0001905	6	6
OG0001906	4	3
OG0001907	6	6
OG0001908	9	9
OG0001909	6	6
OG0001910	4	4
OG0001911	5	5
OG0001912	3	3
OG0001913	3	3
OG0001914	4	4
OG0001915	3	3
OG0001916	6	6
OG0001917	3	3
OG0001918	6	6
OG0001919	6	6
OG0001920	5	5
OG0001921	4	4
OG0001922	6	6
OG0001923	6	6
OG0001924	3	3
OG0001925	5	5
OG0001926	7	7
OG0001927	3	3
OG0001928	3	2
OG0001929	5	5
OG0001930	3	3
OG0001931	3	3
OG0001932	5	5
OG0001933	5	5
OG0001934	3	3
OG0001935	5	5
OG0001936	8	8
OG0001937	6	6
OG0001938	5	5
OG0001939	9	9
OG0001940	3	3
OG0001941	5	5
OG0001942	6	6
OG0001943	7	7
OG0001944	8	8
OG0001945	8	8
OG0001946	6	6
OG0001947	6	6
OG0001948	6	6
OG0001949	6	6
OG0001950	6	6
OG0001951	5	5
OG0001952	6	6
OG0001953	5	5
OG0001954	5	5
OG0001955	8	8
OG0001956	6	6
OG0001957	6	6
OG0001958	3	3
OG0001959	5	5
OG0001960	2	2
OG0001961	2	2
OG0001962	6	6
OG0001963	4	4
OG0001964	3	2
OG0001965	3	3
OG0001966	4	4
OG0001967	5	5
OG0001968	3	2
OG0001969	6	6
OG0001970	5	5
OG0001971	4	4
OG0001972	2	2
OG0001973	5	5
OG0001974	4	3
OG0001975	7	7
OG0001976	4	4
OG0001977	6	6
OG0001978	3	3
OG0001979	6	6
OG0001980	6	6
OG0001981	2	2
OG0001982	6	6
OG0001983	8	8
OG0001984	4	4
OG0001985	6	6
OG0001986	6	6
OG0001987	7	7
OG0001988	4	4
OG0001989	6	6
OG0001990	8	8
OG0001991	6	6
OG0001992	4	4
OG0001993	4	4
OG0001994	7	7
OG0001995	4	4
OG0001996	2	2
OG0001997	3	2
OG0001998	7	7
OG0001999	4	4
OG0002000	5	5
OG0002001	5	5
OG0002002	6	6
OG0002003	5	5
OG0002004	6	6
OG0002005	4	4
OG0002006	6	6
OG0002007	5	5
OG0002008	4	4
OG0002009	7	7
OG0002010	4	4
OG0002011	6	6
OG0002012	6	6
OG0002013	8	8
OG0002014	4	4
OG0002015	6	6
OG0002016	4	4
OG0002017	6	6
OG0002018	5	5
OG0002019	6	6
OG0002020	3	3
OG0002021	9	9
OG0002022	8	8
OG0002023	4	4
OG0002024	6	6
OG0002025	5	5
OG0002026	3	3
OG0002027	4	4
OG0002028	3	3
OG0002029	3	3
OG0002030	5	5
OG0002031	5	5
OG0002032	6	6
OG0002033	6	6
OG0002034	3	2
OG0002035	6	6
OG0002036	5	5
OG0002037	4	4
OG0002038	6	6
OG0002039	4	4
OG0002040	6	6
OG0002041	6	6
OG0002042	6	6
OG0002043	6	6
OG0002044	3	3
OG0002045	5	5
OG0002046	6	6
OG0002047	6	6
OG0002048	3	3
OG0002049	6	6
OG0002050	4	4
OG0002051	5	5
OG0002052	5	5
OG0002053	8	8
OG0002054	6	6
OG0002055	6	6
OG0002056	6	6
OG0002057	4	4
OG0002058	6	6
OG0002059	6	6
OG0002060	6	6
OG0002061	2	2
OG0002062	4	3
OG0002063	6	6
OG0002064	4	4
OG0002065	2	2
OG0002066	2	2
OG0002067	3	3
OG0002068	3	3
OG0002069	5	4
OG0002070	6	6
OG0002071	3	3
OG0002072	4	3
OG0002073	6	6
OG0002074	5	4
OG0002075	6	6
OG0002076	3	3
OG0002077	6	6
OG0002078	4	4
OG0002079	6	6
OG0002080	4	4
OG0002081	6	6
OG0002082	3	2
OG0002083	4	4
OG0002084	4	4
OG0002085	6	6
OG0002086	6	6
OG0002087	3	2
OG0002088	6	6
OG0002089	3	3
OG0002090	6	6
OG0002091	6	6
OG0002092	3	3
OG0002093	5	5
OG0002094	5	5
OG0002095	4	4
OG0002096	5	5
OG0002097	6	6
OG0002098	6	6
OG0002099	8	8
OG0002100	5	5
OG0002101	5	5
OG0002102	6	6
OG0002103	6	6
OG0002104	5	5
OG0002105	5	5
OG0002106	2	2
OG0002107	4	4
OG0002108	5	5
OG0002109	6	6
OG0002110	6	6
OG0002111	6	6
OG0002112	6	6
OG0002113	6	6
OG0002114	6	6
OG0002115	2	2
OG0002116	6	6
OG0002117	6	6
OG0002118	6	6
OG0002119	5	5
OG0002120	6	6
OG0002121	5	5
OG0002122	5	5
OG0002123	6	6
OG0002124	3	3
OG0002125	3	3
OG0002126	5	5
OG0002127	3	3
OG0002128	3	2
OG0002129	3	3
OG0002130	5	5
OG0002131	4	4
OG0002132	6	6
OG0002133	3	2
OG0002134	6	6
OG0002135	3	3
OG0002136	4	4
OG0002137	6	6
OG0002138	6	6
OG0002139	5	5
OG0002140	7	7
OG0002141	4	4
OG0002142	6	6
OG0002143	5	5
OG0002144	5	5
OG0002145	6	6
OG0002146	5	5
OG0002147	6	6
OG0002148	5	5
OG0002149	5	5
OG0002150	5	5
OG0002151	6	6
OG0002152	6	6
OG0002153	5	5
OG0002154	5	5
OG0002155	6	6
OG0002156	6	6
OG0002157	6	6
OG0002158	6	6
OG0002159	5	5
OG0002160	6	6
OG0002161	4	4
OG0002162	5	5
OG0002163	3	3
OG0002164	4	4
OG0002165	5	5
OG0002166	6	6
OG0002167	6	6
OG0002168	6	6
OG0002169	4	4
OG0002170	7	7
OG0002171	5	3
OG0002172	4	4
OG0002173	4	4
OG0002174	2	2
OG0002175	6	6
OG0002176	3	3
OG0002177	3	3
OG0002178	5	5
OG0002179	6	6
OG0002180	6	6
OG0002181	5	5
OG0002182	6	6
OG0002183	6	6
OG0002184	6	6
OG0002185	6	6
OG0002186	5	5
OG0002187	4	4
OG0002188	5	5
OG0002189	3	3
OG0002190	6	6
OG0002191	6	6
OG0002192	5	5
OG0002193	6	6
OG0002194	6	6
OG0002195	6	6
OG0002196	5	5
OG0002197	6	6
OG0002198	3	3
OG0002199	9	9
OG0002200	5	5
OG0002201	5	5
OG0002202	5	5
OG0002203	4	4
OG0002204	6	6
OG0002205	6	6
OG0002206	5	5
OG0002207	6	6
OG0002208	4	4
OG0002209	5	4
OG0002210	2	2
OG0002211	6	6
OG0002212	7	7
OG0002213	5	5
OG0002214	5	5
OG0002215	6	6
OG0002216	6	6
OG0002217	5	5
OG0002218	6	6
OG0002219	4	4
OG0002220	3	3
OG0002221	6	6
OG0002222	6	6
OG0002223	5	5
OG0002224	6	6
OG0002225	6	6
OG0002226	6	6
OG0002227	8	8
OG0002228	4	4
OG0002229	6	6
OG0002230	4	3
OG0002231	6	6
OG0002232	6	6
OG0002233	6	6
OG0002234	5	5
OG0002235	4	4
OG0002236	9	9
OG0002237	9	9
OG0002238	5	5
OG0002239	5	5
OG0002240	4	4
OG0002241	9	9
OG0002242	9	9
OG0002243	9	9
OG0002244	9	9
OG0002245	7	7
OG0002246	9	9
OG0002247	9	9
OG0002248	9	9
OG0002249	9	9
OG0002250	9	9
OG0002251	9	9
OG0002252	4	4
OG0002253	7	7
OG0002254	9	9
OG0002255	6	6
OG0002256	6	6
OG0002257	9	9
OG0002258	9	9
OG0002259	9	9
OG0002260	9	9
OG0002261	5	5
OG0002262	5	4
OG0002263	9	9
OG0002264	9	9
OG0002265	9	9
OG0002266	9	9
OG0002267	7	7
OG0002268	9	9
OG0002269	9	9
OG0002270	9	9
OG0002271	8	8
OG0002272	9	9
OG0002273	9	9
OG0002274	9	9
OG0002275	7	7
OG0002276	8	8
OG0002277	9	9
OG0002278	8	8
OG0002279	7	7
OG0002280	6	4
OG0002281	8	8
OG0002282	5	5
OG0002283	4	4
OG0002284	6	6
OG0002285	7	7
OG0002286	9	9
OG0002287	6	6
OG0002288	7	7
OG0002289	8	8
OG0002290	6	6
OG0002291	8	8
OG0002292	8	8
OG0002293	5	5
OG0002294	8	8
OG0002295	7	7
OG0002296	8	8
OG0002297	9	9
OG0002298	9	9
OG0002299	7	7
OG0002300	7	7
OG0002301	6	6
OG0002302	9	9
OG0002303	9	9
OG0002304	5	5
OG0002305	6	6
OG0002306	7	7
OG0002307	4	4
OG0002308	3	3
OG0002309	5	5
OG0002310	4	4
OG0002311	3	3
OG0002312	5	5
OG0002313	5	5
OG0002314	8	8
OG0002315	6	6
OG0002316	6	6
OG0002317	5	5
OG0002318	4	4
OG0002319	5	5
OG0002320	2	2
OG0002321	2	2
OG0002322	8	8
OG0002323	3	3
OG0002324	7	7
OG0002325	2	2
OG0002326	4	4
OG0002327	7	7
OG0002328	5	5
OG0002329	5	5
OG0002330	4	4
OG0002331	7	7
OG0002332	2	2
OG0002333	3	3
OG0002334	4	4
OG0002335	3	2
OG0002336	5	5
OG0002337	3	2
OG0002338	4	4
OG0002339	8	8
OG0002340	4	4
OG0002341	5	5
OG0002342	4	4
OG0002343	3	3
OG0002344	2	1
OG0002345	5	5
OG0002346	4	4
OG0002347	8	8
OG0002348	3	3
OG0002349	5	5
OG0002350	4	4
OG0002351	4	1
OG0002352	3	3
OG0002353	5	5
OG0002354	5	5
OG0002355	4	4
OG0002356	4	4
OG0002357	3	3
OG0002358	5	5
OG0002359	4	4
OG0002360	2	2
OG0002361	6	6
OG0002362	5	5
OG0002363	5	5
OG0002364	3	3
OG0002365	2	2
OG0002366	2	2
OG0002367	5	5
OG0002368	2	1
OG0002369	5	5
OG0002370	4	4
OG0002371	4	4
OG0002372	6	6
OG0002373	4	4
OG0002374	4	4
OG0002375	5	5
OG0002376	5	5
OG0002377	5	5
OG0002378	5	5
OG0002379	6	6
OG0002380	5	5
OG0002381	2	2
OG0002382	2	2
OG0002383	8	8
OG0002384	6	6
OG0002385	4	4
OG0002386	3	3
OG0002387	5	5
OG0002388	5	5
OG0002389	4	4
OG0002390	6	6
OG0002391	6	6
OG0002392	3	3
OG0002393	4	4
OG0002394	5	5
OG0002395	5	5
OG0002396	4	4
OG0002397	4	4
OG0002398	6	6
OG0002399	5	5
OG0002400	7	7
OG0002401	8	8
OG0002402	5	5
OG0002403	6	6
OG0002404	8	8
OG0002405	4	4
OG0002406	4	4
OG0002407	5	5
OG0002408	6	6
OG0002409	5	5
OG0002410	3	3
OG0002411	7	7
OG0002412	5	5
OG0002413	5	5
OG0002414	5	5
OG0002415	4	4
OG0002416	3	3
OG0002417	5	5
OG0002418	5	5
OG0002419	5	5
OG0002420	7	7
OG0002421	4	4
OG0002422	4	4
OG0002423	5	5
OG0002424	4	4
OG0002425	5	5
OG0002426	5	5
OG0002427	5	5
OG0002428	2	2
OG0002429	5	5
OG0002430	5	5
OG0002431	2	2
OG0002432	4	4
OG0002433	3	3
OG0002434	5	5
OG0002435	5	5
OG0002436	5	5
OG0002437	2	2
OG0002438	4	4
OG0002439	5	5
OG0002440	4	4
OG0002441	3	3
OG0002442	4	4
OG0002443	5	5
OG0002444	3	3
OG0002445	2	2
OG0002446	5	5
OG0002447	3	3
OG0002448	2	1
OG0002449	2	2
OG0002450	3	2
OG0002451	3	3
OG0002452	3	3
OG0002453	4	4
OG0002454	4	4
OG0002455	5	5
OG0002456	3	2
OG0002457	7	7
OG0002458	5	5
OG0002459	5	5
OG0002460	4	4
OG0002461	4	4
OG0002462	5	5
OG0002463	5	5
OG0002464	2	2
OG0002465	5	5
OG0002466	5	5
OG0002467	3	2
OG0002468	5	5
OG0002469	7	7
OG0002470	4	4
OG0002471	3	3
OG0002472	4	4
OG0002473	5	5
OG0002474	2	2
OG0002475	6	6
OG0002476	6	6
OG0002477	6	6
OG0002478	3	3
OG0002479	5	5
OG0002480	2	2
OG0002481	5	5
OG0002482	5	5
OG0002483	5	5
OG0002484	5	5
OG0002485	4	4
OG0002486	5	5
OG0002487	5	5
OG0002488	5	5
OG0002489	2	2
OG0002490	2	2
OG0002491	2	2
OG0002492	4	4
OG0002493	3	3
OG0002494	5	5
OG0002495	5	5
OG0002496	5	5
OG0002497	4	4
OG0002498	5	5
OG0002499	5	5
OG0002500	8	8
OG0002501	2	2
OG0002502	5	5
OG0002503	5	5
OG0002504	5	5
OG0002505	4	4
OG0002506	7	7
OG0002507	3	3
OG0002508	2	2
OG0002509	3	3
OG0002510	4	4
OG0002511	5	5
OG0002512	3	3
OG0002513	4	4
OG0002514	2	2
OG0002515	3	3
OG0002516	4	3
OG0002517	4	4
OG0002518	3	2
OG0002519	5	5
OG0002520	5	5
OG0002521	8	8
OG0002522	2	2
OG0002523	4	4
OG0002524	2	2
OG0002525	5	5
OG0002526	5	5
OG0002527	6	6
OG0002528	4	4
OG0002529	2	2
OG0002530	5	5
OG0002531	4	4
OG0002532	5	5
OG0002533	3	3
OG0002534	4	4
OG0002535	2	2
OG0002536	2	1
OG0002537	5	5
OG0002538	6	6
OG0002539	4	4
OG0002540	4	4
OG0002541	4	4
OG0002542	4	4
OG0002543	4	4
OG0002544	5	5
OG0002545	5	5
OG0002546	5	5
OG0002547	4	4
OG0002548	4	3
OG0002549	5	5
OG0002550	4	4
OG0002551	5	5
OG0002552	5	5
OG0002553	4	4
OG0002554	5	5
OG0002555	2	2
OG0002556	4	4
OG0002557	2	1
OG0002558	5	5
OG0002559	5	5
OG0002560	5	5
OG0002561	2	2
OG0002562	2	2
OG0002563	4	4
OG0002564	5	5
OG0002565	3	3
OG0002566	4	3
OG0002567	4	4
OG0002568	5	5
OG0002569	2	2
OG0002570	2	2
OG0002571	4	4
OG0002572	5	5
OG0002573	4	4
OG0002574	5	5
OG0002575	2	2
OG0002576	2	2
OG0002577	5	5
OG0002578	2	2
OG0002579	5	5
OG0002580	6	6
OG0002581	4	4
OG0002582	2	2
OG0002583	2	1
OG0002584	5	5
OG0002585	3	3
OG0002586	5	5
OG0002587	2	1
OG0002588	5	5
OG0002589	4	4
OG0002590	4	4
OG0002591	5	5
OG0002592	3	2
OG0002593	2	2
OG0002594	5	5
OG0002595	3	3
OG0002596	4	4
OG0002597	5	5
OG0002598	4	4
OG0002599	5	5
OG0002600	5	5
OG0002601	3	3
OG0002602	5	5
OG0002603	4	3
OG0002604	4	4
OG0002605	3	3
OG0002606	3	3
OG0002607	3	3
OG0002608	5	5
OG0002609	5	5
OG0002610	2	2
OG0002611	4	4
OG0002612	5	5
OG0002613	7	7
OG0002614	5	5
OG0002615	5	5
OG0002616	4	4
OG0002617	5	5
OG0002618	5	5
OG0002619	2	2
OG0002620	3	3
OG0002621	5	5
OG0002622	5	5
OG0002623	2	2
OG0002624	5	5
OG0002625	5	5
OG0002626	2	2
OG0002627	5	5
OG0002628	4	4
OG0002629	4	4
OG0002630	4	4
OG0002631	4	4
OG0002632	4	4
OG0002633	5	5
OG0002634	5	5
OG0002635	4	4
OG0002636	3	3
OG0002637	6	6
OG0002638	2	2
OG0002639	4	4
OG0002640	4	4
OG0002641	5	5
OG0002642	4	4
OG0002643	5	5
OG0002644	2	2
OG0002645	3	3
OG0002646	3	2
OG0002647	5	5
OG0002648	3	3
OG0002649	2	2
OG0002650	4	4
OG0002651	4	4
OG0002652	2	2
OG0002653	3	3
OG0002654	2	2
OG0002655	5	5
OG0002656	4	4
OG0002657	5	5
OG0002658	5	5
OG0002659	4	4
OG0002660	5	5
OG0002661	4	3
OG0002662	5	5
OG0002663	7	7
OG0002664	4	4
OG0002665	8	8
OG0002666	4	4
OG0002667	4	4
OG0002668	3	3
OG0002669	4	4
OG0002670	4	4
OG0002671	7	7
OG0002672	4	4
OG0002673	5	5
OG0002674	3	3
OG0002675	4	4
OG0002676	5	5
OG0002677	5	5
OG0002678	4	4
OG0002679	5	5
OG0002680	5	5
OG0002681	4	4
OG0002682	5	5
OG0002683	5	5
OG0002684	7	7
OG0002685	4	4
OG0002686	5	5
OG0002687	3	3
OG0002688	5	5
OG0002689	5	5
OG0002690	2	2
OG0002691	4	4
OG0002692	5	5
OG0002693	4	4
OG0002694	2	2
OG0002695	5	5
OG0002696	4	4
OG0002697	5	5
OG0002698	2	2
OG0002699	5	5
OG0002700	5	5
OG0002701	3	3
OG0002702	3	3
OG0002703	2	2
OG0002704	4	4
OG0002705	3	3
OG0002706	5	5
OG0002707	5	5
OG0002708	4	4
OG0002709	4	4
OG0002710	3	3
OG0002711	4	4
OG0002712	5	5
OG0002713	4	4
OG0002714	5	5
OG0002715	2	2
OG0002716	3	3
OG0002717	5	5
OG0002718	5	5
OG0002719	4	4
OG0002720	4	4
OG0002721	5	5
OG0002722	5	5
OG0002723	5	5
OG0002724	5	5
OG0002725	5	5
OG0002726	2	2
OG0002727	4	4
OG0002728	3	3
OG0002729	5	5
OG0002730	5	5
OG0002731	3	3
OG0002732	4	3
OG0002733	4	4
OG0002734	3	3
OG0002735	3	3
OG0002736	3	3
OG0002737	3	3
OG0002738	5	5
OG0002739	5	4
OG0002740	5	5
OG0002741	4	4
OG0002742	4	4
OG0002743	5	5
OG0002744	5	5
OG0002745	3	3
OG0002746	4	4
OG0002747	5	5
OG0002748	4	4
OG0002749	5	5
OG0002750	5	5
OG0002751	4	4
OG0002752	5	5
OG0002753	5	5
OG0002754	4	4
OG0002755	4	4
OG0002756	3	3
OG0002757	3	3
OG0002758	4	4
OG0002759	5	5
OG0002760	4	4
OG0002761	5	5
OG0002762	3	3
OG0002763	5	5
OG0002764	3	3
